Time,"PV Prod 30deg, W","PV Prod 45deg, W","PV Prod 30deg, W","PV Prod 45deg, W"
861,0,0,0,0
862,0,0,0,0
863,0,0,0,0
864,0,0,0,0
865,0,0,0,0
866,0,0,0,0
867,0,0,0,0
868,0,0,0,0
869,0,0,0,0
870,0,0,0,0
871,0,0,0,0
872,-290.33,-367.93,290.33,367.93
873,-1994.1,-2549.9,1994.1,2549.9
874,-5014.5,-6380.1,5014.5,6380.1
875,-5198.6,-6355,5198.6,6355
876,-3751,-4362.1,3751,4362.1
877,-3469.5,-4047.6,3469.5,4047.6
878,-2781.1,-3303.2,2781.1,3303.2
879,-1564.8,-1900.3,1564.8,1900.3
880,-307.02,-372.82,307.02,372.82
881,0,0,0,0
882,0,0,0,0
883,0,0,0,0
884,0,0,0,0
885,0,0,0,0
886,0,0,0,0
887,0,0,0,0
888,0,0,0,0
889,0,0,0,0
890,0,0,0,0
891,0,0,0,0
892,0,0,0,0
893,0,0,0,0
894,0,0,0,0
895,0,0,0,0
896,-551.18,-803.63,551.18,803.63
897,-3475.2,-4699.7,3475.2,4699.7
898,-7465.2,-9758.3,7465.2,9758.3
899,-9756,-12453,9756,12453
900,-10304,-13029,10304,13029
901,-9324,-11837,9324,11837
902,-7383.4,-9596.4,7383.4,9596.4
903,-3955.1,-5350.9,3955.1,5350.9
904,-1118.7,-1702.4,1118.7,1702.4
905,-9.3816,-37.537,9.3816,37.537
906,1.59E-32,-4.72E-34,-1.59456E-32,4.72426E-34
907,5.85E-49,-5.27E-50,-5.84553E-49,5.26619E-50
908,-1.14E-62,4.15E-62,1.13854E-62,-4.14781E-62
909,1.34E-78,-3.28E-77,-1.3437E-78,3.28103E-77
910,1.92E-81,6.10E-83,-1.92253E-81,-6.09842E-83
911,-1.58E-96,-5.25E-98,1.57715E-96,5.24903E-98
912,0,0,0,0
913,0,0,0,0
914,0,0,0,0
915,0,0,0,0
916,0,0,0,0
917,0,0,0,0
918,0,0,0,0
919,0,0,0,0
920,-280.5,-338.79,280.5,338.79
921,-1345.2,-1599.6,1345.2,1599.6
922,-2586.6,-3032.6,2586.6,3032.6
923,-3555.9,-4132.5,3555.9,4132.5
924,-4004.8,-4648.3,4004.8,4648.3
925,-3705.3,-4314.3,3705.3,4314.3
926,-3330.7,-4003,3330.7,4003
927,-2341.2,-2959.9,2341.2,2959.9
928,-814.4,-1155.4,814.4,1155.4
929,-6.0186,-22.046,6.0186,22.046
930,1.08E-65,5.50E-66,-1.07711E-65,-5.50163E-66
931,-1.26E-93,-7.79E-94,1.26184E-93,7.79124E-94
932,8.75E-98,5.24E-99,-8.74767E-98,-5.2395E-99
933,0,0,0,0
934,0,0,0,0
935,0,0,0,0
936,0,0,0,0
937,0,0,0,0
938,0,0,0,0
939,0,0,0,0
940,0,0,0,0
941,0,0,0,0
942,0,0,0,0
943,0,0,0,0
944,-290.46,-346.42,290.46,346.42
945,-1362.3,-1609.5,1362.3,1609.5
946,-2657.9,-3110.4,2657.9,3110.4
947,-3672.5,-4264,3672.5,4264
948,-4037.7,-4671,4037.7,4671
949,-3963.2,-4623.9,3963.2,4623.9
950,-4431,-5468.2,4431,5468.2
951,-2997.2,-3870.5,2997.2,3870.5
952,-824.55,-1149.8,824.55,1149.8
953,-15.996,-30.477,15.996,30.477
954,1.49E-93,-7.57E-93,-1.48531E-93,7.57307E-93
955,0,0,0,0
956,0,0,0,0
957,0,0,0,0
958,0,0,0,0
959,0,0,0,0
960,0,0,0,0
961,0,0,0,0
962,0,0,0,0
963,0,0,0,0
964,0,0,0,0
965,0,0,0,0
966,-3.8546,-6.0381,3.8546,6.0381
967,-14.196,-22.003,14.196,22.003
968,-472.49,-553.71,472.49,553.71
969,-1138.9,-1300.1,1138.9,1300.1
970,-2001.4,-2237.5,2001.4,2237.5
971,-2668.4,-2974.4,2668.4,2974.4
972,-2983.5,-3320.2,2983.5,3320.2
973,-2838.4,-3165.3,2838.4,3165.3
974,-2343.6,-2674.1,2343.6,2674.1
975,-1556.5,-1820.5,1556.5,1820.5
976,-476.87,-579.51,476.87,579.51
977,-148.94,-180.06,148.94,180.06
978,-1.4363,-1.9311,1.4363,1.9311
979,0,1.09E-13,0,-1.09391E-13
980,0,3.39E-14,0,-3.38961E-14
981,0,2.79E-16,0,-2.79214E-16
982,0,-1.21E-29,0,1.21449E-29
983,0,-3.76E-30,0,3.76322E-30
984,0,-4.03E-33,0,4.03211E-33
985,0,0,0,0
986,0,0,0,0
987,0,0,0,0
988,0,0,0,0
989,0,0,0,0
990,0,0,0,0
991,-322.12,-476.23,322.12,476.23
992,-1048.8,-1507,1048.8,1507
993,-3763.7,-4956.1,3763.7,4956.1
994,-7006.6,-8949.7,7006.6,8949.7
995,-9644.8,-12121,9644.8,12121
996,-10512,-13122,10512,13122
997,-9726.1,-12207,9726.1,12207
998,-7836.7,-10035,7836.7,10035
999,-4397,-5846.7,4397,5846.7
1000,-1284.1,-1886.7,1284.1,1886.7
1001,-60.704,-152.57,60.704,152.57
1002,-8.82E-04,-1.5185,0.000881702,1.5185
1003,-2.81E-15,4.84E-16,2.81447E-15,-4.84414E-16
1004,3.33E-20,1.27E-16,-3.33448E-20,-1.26733E-16
1005,-1.20E-30,4.38E-30,1.20453E-30,-4.37589E-30
1006,-3.98E-32,-2.09E-32,3.98364E-32,2.09093E-32
1007,6.43E-36,-9.62E-34,-6.43043E-36,9.61944E-34
1008,0,-4.16E-47,0,4.16029E-47
1009,0,0,0,0
1010,0,0,0,0
1011,0,0,0,0
1012,0,0,0,0
1013,0,0,0,0
1014,-7.2832,-11.058,7.2832,11.058
1015,-17.863,-26.94,17.863,26.94
1016,-905.56,-1271,905.56,1271
1017,-2744.4,-3473.8,2744.4,3473.8
1018,-3450.9,-4090.8,3450.9,4090.8
1019,-4264.8,-4963.5,4264.8,4963.5
1020,-6599.5,-7922.3,6599.5,7922.3
1021,-8219.3,-10143,8219.3,10143
1022,-7014.9,-8856.4,7014.9,8856.4
1023,-3759.3,-4876.1,3759.3,4876.1
1024,-1122.8,-1540.6,1122.8,1540.6
1025,-63.394,-97.713,63.394,97.713
1026,-6.31E-16,-2.47E-16,6.31072E-16,2.47409E-16
1027,0,0,0,0
1028,0,0,0,0
1029,0,0,0,0
1030,0,0,0,0
1031,0,0,0,0
1032,0,0,0,0
1033,0,0,0,0
1034,0,0,0,0
1035,0,0,0,0
1036,0,0,0,0
1037,0,0,0,0
1038,-9.8469,-12.639,9.8469,12.639
1039,-38.121,-48.903,38.121,48.903
1040,-465.78,-561.33,465.78,561.33
1041,-1461.9,-1693.9,1461.9,1693.9
1042,-2620.7,-2998.6,2620.7,2998.6
1043,-3532.8,-4017.3,3532.8,4017.3
1044,-3868.9,-4388.4,3868.9,4388.4
1045,-3457.9,-3916.3,3457.9,3916.3
1046,-2748.5,-3143.5,2748.5,3143.5
1047,-1750.1,-2044.8,1750.1,2044.8
1048,-607.09,-737.26,607.09,737.26
1049,-52.572,-58.13,52.572,58.13
1050,7.07E-28,-8.24E-28,-7.07285E-28,8.23832E-28
1051,0,0,0,0
1052,0,0,0,0
1053,0,0,0,0
1054,0,0,0,0
1055,0,0,0,0
1056,0,0,0,0
1057,0,0,0,0
1058,0,0,0,0
1059,0,0,0,0
1060,0,0,0,0
1061,0,0,0,0
1062,-14.63,-18.959,14.63,18.959
1063,-48.508,-62.827,48.508,62.827
1064,-682.98,-867.61,682.98,867.61
1065,-2521.8,-3119.3,2521.8,3119.3
1066,-5564.4,-6873.2,5564.4,6873.2
1067,-8025.3,-9838.4,8025.3,9838.4
1068,-9435.1,-11563,9435.1,11563
1069,-9031.1,-11135,9031.1,11135
1070,-7384.3,-9263.4,7384.3,9263.4
1071,-4702,-6122.9,4702,6122.9
1072,-1698.8,-2409.5,1698.8,2409.5
1073,-95.041,-147.78,95.041,147.78
1074,1.38E-64,9.22E-66,-1.37949E-64,-9.21621E-66
1075,0,0,0,0
1076,0,0,0,0
1077,0,0,0,0
1078,0,0,0,0
1079,0,0,0,0
1080,0,0,0,0
1081,0,0,0,0
1082,0,0,0,0
1083,0,0,0,0
1084,0,0,0,0
1085,0,0,0,0
1086,0,0,0,0
1087,-58.73,-63.655,58.73,63.655
1088,-589.29,-710.13,589.29,710.13
1089,-1628,-1882.2,1628,1882.2
1090,-2764.9,-3150.1,2764.9,3150.1
1091,-4235.4,-4868,4235.4,4868
1092,-6774.8,-8062.3,6774.8,8062.3
1093,-8205.4,-10010,8205.4,10010
1094,-5148.9,-6242.4,5148.9,6242.4
1095,-1991.1,-2334.6,1991.1,2334.6
1096,-799.4,-982.27,799.4,982.27
1097,-79.009,-87.079,79.009,87.079
1098,4.99E-16,2.05E-16,-4.99331E-16,-2.05467E-16
1099,1.78E-47,7.22E-48,-1.78072E-47,-7.22288E-48
1100,-2.76E-63,1.66E-63,2.76017E-63,-1.65548E-63
1101,1.63E-76,2.14E-76,-1.6286E-76,-2.13519E-76
1102,-6.48E-81,9.84E-82,6.47674E-81,-9.84254E-82
1103,3.52E-93,6.96E-93,-3.52036E-93,-6.95971E-93
1104,0,1.48E-99,0,-1.4819E-99
1105,0,0,0,0
1106,0,0,0,0
1107,0,0,0,0
1108,0,0,0,0
1109,0,0,0,0
1110,0,0,0,0
1111,-67.89,-74.103,67.89,74.103
1112,-670.15,-813.36,670.15,813.36
1113,-2359.5,-2849.2,2359.5,2849.2
1114,-4876.5,-5885.5,4876.5,5885.5
1115,-7785.1,-9454.3,7785.1,9454.3
1116,-9629.3,-11735,9629.3,11735
1117,-9448.4,-11611,9448.4,11611
1118,-7890.1,-9891.5,7890.1,9891.5
1119,-5103.8,-6620.6,5103.8,6620.6
1120,-1902.8,-2648,1902.8,2648
1121,-147.36,-208.64,147.36,208.64
1122,0,0,0,0
1123,0,0,0,0
1124,0,0,0,0
1125,0,0,0,0
1126,0,0,0,0
1127,0,0,0,0
1128,0,0,0,0
1129,0,0,0,0
1130,0,0,0,0
1131,0,0,0,0
1132,0,0,0,0
1133,0,0,0,0
1134,0,0,0,0
1135,-285.02,-396.37,285.02,396.37
1136,-1341.1,-1747.8,1341.1,1747.8
1137,-3362.1,-4194.8,3362.1,4194.8
1138,-5654.5,-6886.7,5654.5,6886.7
1139,-7771.3,-9396.3,7771.3,9396.3
1140,-8093.8,-9709.9,8093.8,9709.9
1141,-6345.2,-7516.3,6345.2,7516.3
1142,-4485,-5310.5,4485,5310.5
1143,-2767.8,-3334.9,2767.8,3334.9
1144,-1091.4,-1371.7,1091.4,1371.7
1145,-135.69,-179.9,135.69,179.9
1146,5.34E-12,-9.30E-12,-5.3423E-12,9.30041E-12
1147,-1.27E-14,-3.17E-14,1.27333E-14,3.1742E-14
1148,5.92E-29,2.43E-27,-5.92278E-29,-2.43275E-27
1149,-4.34E-30,6.91E-30,4.34474E-30,-6.91352E-30
1150,-1.04E-30,1.38E-30,1.03746E-30,-1.38417E-30
1151,-2.72E-45,-5.25E-46,2.72001E-45,5.25254E-46
1152,1.61E-46,-1.92E-46,-1.61216E-46,1.9165E-46
1153,0,0,0,0
1154,0,0,0,0
1155,0,0,0,0
1156,0,0,0,0
1157,0,0,0,0
1158,-5.1416,-8.4529,5.1416,8.4529
1159,-131.62,-179.17,131.62,179.17
1160,-1689.4,-2309.5,1689.4,2309.5
1161,-4505.3,-5758.8,4505.3,5758.8
1162,-7200.7,-8920.2,7200.7,8920.2
1163,-9774.5,-11978,9774.5,11978
1164,-11103,-13570,11103,13570
1165,-10336,-12683,10336,12683
1166,-8486.6,-10596,8486.6,10596
1167,-5651.9,-7318.2,5651.9,7318.2
1168,-2387.2,-3250,2387.2,3250
1169,-259.39,-340.84,259.39,340.84
1170,1.72E-14,3.06E-15,-1.71752E-14,-3.06147E-15
1171,5.94E-28,1.33E-28,-5.93529E-28,-1.33353E-28
1172,7.49E-31,-4.02E-33,-7.48728E-31,4.0169E-33
1173,-1.28E-48,3.02E-49,1.28026E-48,-3.02313E-49
1174,8.70E-76,1.38E-77,-8.70169E-76,-1.37558E-77
1175,0,0,0,0
1176,0,0,0,0
1177,0,0,0,0
1178,0,0,0,0
1179,0,0,0,0
1180,0,0,0,0
1181,0,0,0,0
1182,-29.17,-33.056,29.17,33.056
1183,-118.82,-145.35,118.82,145.35
1184,-1532.4,-2008.2,1532.4,2008.2
1185,-3790.8,-4731.4,3790.8,4731.4
1186,-6378.4,-7782.9,6378.4,7782.9
1187,-7440.4,-8871.1,7440.4,8871.1
1188,-7140,-8401.4,7140,8401.4
1189,-5984,-7000,5984,7000
1190,-4182.4,-4853.7,4182.4,4853.7
1191,-2583.9,-3039.9,2583.9,3039.9
1192,-1195.9,-1471,1195.9,1471
1193,-153.48,-176.09,153.48,176.09
1194,1.02E-27,2.51E-28,-1.01923E-27,-2.50829E-28
1195,7.45E-47,2.40E-48,-7.44698E-47,-2.39586E-48
1196,3.23E-63,-2.41E-64,-3.22528E-63,2.4075E-64
1197,-1.24E-78,-6.69E-80,1.2443E-78,6.69177E-80
1198,-3.50E-91,2.76E-92,3.49988E-91,-2.75954E-92
1199,1.37E-94,-2.78E-96,-1.36571E-94,2.78056E-96
1200,0,0,0,0
1201,0,0,0,0
1202,0,0,0,0
1203,0,0,0,0
1204,0,0,0,0
1205,0,0,0,0
1206,-37.715,-36.876,37.715,36.876
1207,-147.11,-155.92,147.11,155.92
1208,-891.44,-1048.2,891.44,1048.2
1209,-1876.2,-2131.5,1876.2,2131.5
1210,-2601.7,-2846.6,2601.7,2846.6
1211,-3325.7,-3623.8,3325.7,3623.8
1212,-3778.2,-4131.3,3778.2,4131.3
1213,-3531.9,-3866.3,3531.9,3866.3
1214,-2889,-3194.4,2889,3194.4
1215,-2073.8,-2361.6,2073.8,2361.6
1216,-1006.7,-1181.7,1006.7,1181.7
1217,-161.32,-167.76,161.32,167.76
1218,3.23E-16,-1.86E-16,-3.23225E-16,1.86297E-16
1219,0,0,0,0
1220,0,0,0,0
1221,0,0,0,0
1222,0,0,0,0
1223,0,0,0,0
1224,0,0,0,0
1225,0,0,0,0
1226,0,0,0,0
1227,0,0,0,0
1228,0,0,0,0
1229,0,0,0,0
1230,0,0,0,0
1231,-172.52,-212.21,172.52,212.21
1232,-1796.1,-2351.8,1796.1,2351.8
1233,-3457.4,-4206.1,3457.4,4206.1
1234,-3726.7,-4257.9,3726.7,4257.9
1235,-3999.5,-4461.9,3999.5,4461.9
1236,-3971.6,-4349.6,3971.6,4349.6
1237,-3530,-3849,3530,3849
1238,-2871.9,-3150.3,2871.9,3150.3
1239,-2077.8,-2349.9,2077.8,2349.9
1240,-1062,-1243.5,1062,1243.5
1241,-175.6,-187.87,175.6,187.87
1242,3.89E-16,-5.99E-16,-3.89306E-16,5.99241E-16
1243,5.72E-45,1.13E-44,-5.72166E-45,-1.12693E-44
1244,-4.27E-60,-6.03E-60,4.2653E-60,6.03471E-60
1245,3.97E-76,-3.69E-75,-3.97069E-76,3.68715E-75
1246,-2.51E-79,-5.52E-79,2.50793E-79,5.52254E-79
1247,-2.11E-92,-6.83E-92,2.11024E-92,6.83106E-92
1248,-4.33E-96,1.65E-95,4.32806E-96,-1.64598E-95
1249,0,0,0,0
1250,0,0,0,0
1251,0,0,0,0
1252,0,0,0,0
1253,0,0,0,0
1254,-17.691,-16.944,17.691,16.944
1255,-176.4,-189.92,176.4,189.92
1256,-1007.3,-1173.7,1007.3,1173.7
1257,-1964.8,-2214.1,1964.8,2214.1
1258,-2752.4,-3000.8,2752.4,3000.8
1259,-3378.7,-3658.6,3378.7,3658.6
1260,-3497.5,-3767.3,3497.5,3767.3
1261,-3182.7,-3420,3182.7,3420
1262,-2664.5,-2887.5,2664.5,2887.5
1263,-1965.7,-2185.9,1965.7,2185.9
1264,-1082,-1252.2,1082,1252.2
1265,-188.9,-198.83,188.9,198.83
1266,0,0,0,0
1267,0,0,0,0
1268,0,0,0,0
1269,0,0,0,0
1270,0,0,0,0
1271,0,0,0,0
1272,0,0,0,0
1273,0,0,0,0
1274,0,0,0,0
1275,0,0,0,0
1276,0,0,0,0
1277,0,0,0,0
1278,-32.168,-31.347,32.168,31.347
1279,-197,-214.3,197,214.3
1280,-1063.4,-1231.6,1063.4,1231.6
1281,-1998.1,-2232.5,1998.1,2232.5
1282,-2845.4,-3100,2845.4,3100
1283,-3543.8,-3842.4,3543.8,3842.4
1284,-3841.1,-4163.2,3841.1,4163.2
1285,-3583.2,-3885.9,3583.2,3885.9
1286,-2980.8,-3254.3,2980.8,3254.3
1287,-2183.8,-2455.9,2183.8,2455.9
1288,-1106.9,-1270.5,1106.9,1270.5
1289,-223.36,-246.41,223.36,246.41
1290,3.34E-28,5.42E-28,-3.34026E-28,-5.42266E-28
1291,0,0,0,0
1292,0,0,0,0
1293,0,0,0,0
1294,0,0,0,0
1295,0,0,0,0
1296,0,0,0,0
1297,0,0,0,0
1298,0,0,0,0
1299,0,0,0,0
1300,0,0,0,0
1301,0,0,0,0
1302,-52.216,-56.65,52.216,56.65
1303,-260.45,-282.9,260.45,282.9
1304,-1182.1,-1352.8,1182.1,1352.8
1305,-2133.7,-2387.8,2133.7,2387.8
1306,-3083.4,-3377.9,3083.4,3377.9
1307,-3799.5,-4144.6,3799.5,4144.6
1308,-4033.1,-4382.5,4033.1,4382.5
1309,-5904.3,-6786.6,5904.3,6786.6
1310,-5111.9,-5964.4,5111.9,5964.4
1311,-2488.6,-2824.4,2488.6,2824.4
1312,-1318.6,-1522.3,1318.6,1522.3
1313,-501.4,-590.16,501.4,590.16
1314,0,0,0,0
1315,0,0,0,0
1316,0,0,0,0
1317,0,0,0,0
1318,0,0,0,0
1319,0,0,0,0
1320,0,0,0,0
1321,0,0,0,0
1322,0,0,0,0
1323,0,0,0,0
1324,0,0,0,0
1325,0,0,0,0
1326,-50.697,-58.467,50.697,58.467
1327,-413.58,-458.37,413.58,458.37
1328,-1655.3,-1969.4,1655.3,1969.4
1329,-3736.8,-4502,3736.8,4502
1330,-7220.4,-8667.8,7220.4,8667.8
1331,-10151,-12150,10151,12150
1332,-11252,-13439,11252,13439
1333,-10079,-12039,10079,12039
1334,-8035.3,-9699.3,8035.3,9699.3
1335,-5855.6,-7288.7,5855.6,7288.7
1336,-2882.8,-3775.9,2882.8,3775.9
1337,-518.88,-670.13,518.88,670.13
1338,-1.03E-12,-2.15E-11,1.0255E-12,2.15029E-11
1339,0,0,0,0
1340,0,0,0,0
1341,0,0,0,0
1342,0,0,0,0
1343,0,0,0,0
1344,0,0,0,0
1345,0,0,0,0
1346,0,0,0,0
1347,0,0,0,0
1348,0,0,0,0
1349,0,0,0,0
1350,-70.753,-82.785,70.753,82.785
1351,-364.45,-426.43,364.45,426.43
1352,-2036.1,-2502,2036.1,2502
1353,-3921.6,-4673.5,3921.6,4673.5
1354,-5295.8,-6140.3,5295.8,6140.3
1355,-5354.6,-6027.4,5354.6,6027.4
1356,-4937.8,-5472.5,4937.8,5472.5
1357,-4102.2,-4462,4102.2,4462
1358,-3464.9,-3821,3464.9,3821
1359,-2476,-2778.5,2476,2778.5
1360,-1328.7,-1517.3,1328.7,1517.3
1361,-278.9,-306.52,278.9,306.52
1362,1.55E-28,-6.22E-28,-1.55314E-28,6.21595E-28
1363,0,0,0,0
1364,0,0,0,0
1365,0,0,0,0
1366,0,0,0,0
1367,0,0,0,0
1368,0,0,0,0
1369,0,0,0,0
1370,0,0,0,0
1371,0,0,0,0
1372,0,0,0,0
1373,0,0,0,0
1374,0,0,0,0
1375,-261.39,-298.9,261.39,298.9
1376,-1419.3,-1651.1,1419.3,1651.1
1377,-3054.4,-3504.2,3054.4,3504.2
1378,-4455.7,-5038.5,4455.7,5038.5
1379,-5173.2,-5781.5,5173.2,5781.5
1380,-5362.4,-5965.3,5362.4,5965.3
1381,-4962.6,-5521,4962.6,5521
1382,-3914.3,-4360.3,3914.3,4360.3
1383,-2224.1,-2436.7,2224.1,2436.7
1384,-1014.4,-1099.9,1014.4,1099.9
1385,-254.55,-277.36,254.55,277.36
1386,-2.47E-31,-4.95E-33,2.46748E-31,4.95248E-33
1387,0,0,0,0
1388,0,0,0,0
1389,0,0,0,0
1390,0,0,0,0
1391,0,0,0,0
1392,0,0,0,0
1393,0,0,0,0
1394,0,0,0,0
1395,0,0,0,0
1396,0,0,0,0
1397,0,0,0,0
1398,-43.253,-51.655,43.253,51.655
1399,-234.8,-279.6,234.8,279.6
1400,-2461.7,-3110.1,2461.7,3110.1
1401,-4803.9,-5789.8,4803.9,5789.8
1402,-6644.7,-7796.2,6644.7,7796.2
1403,-6325.6,-7225.9,6325.6,7225.9
1404,-4394,-4745.5,4394,4745.5
1405,-3940.2,-4238.1,3940.2,4238.1
1406,-3197.5,-3444.9,3197.5,3444.9
1407,-2373.5,-2604,2373.5,2604
1408,-1389.3,-1547.3,1389.3,1547.3
1409,-364.08,-399.02,364.08,399.02
1410,-1.93E-17,1.88E-17,1.92898E-17,-1.88138E-17
1411,-1.09E-95,1.49E-81,1.08883E-95,-1.48572E-81
1412,0,0,0,0
1413,0,0,0,0
1414,0,0,0,0
1415,0,0,0,0
1416,0,0,0,0
1417,0,0,0,0
1418,0,0,0,0
1419,0,0,0,0
1420,0,0,0,0
1421,0,0,0,0
1422,-29.425,-18.745,29.425,18.745
1423,-89.741,-85.794,89.741,85.794
1424,-586.72,-593.5,586.72,593.5
1425,-1571.5,-1634.3,1571.5,1634.3
1426,-2926.4,-3116.6,2926.4,3116.6
1427,-4948.5,-5482.2,4948.5,5482.2
1428,-6194.9,-6926.5,6194.9,6926.5
1429,-5827.9,-6528.6,5827.9,6528.6
1430,-4223.2,-4692.7,4223.2,4692.7
1431,-2291.9,-2507.8,2291.9,2507.8
1432,-906.08,-961.55,906.08,961.55
1433,-153.3,-151.98,153.3,151.98
1434,1.11E-27,-1.34E-27,-1.10918E-27,1.33996E-27
1435,0,0,0,0
1436,0,0,0,0
1437,0,0,0,0
1438,0,0,0,0
1439,0,0,0,0
1440,0,0,0,0
1441,0,0,0,0
1442,0,0,0,0
1443,0,0,0,0
1444,0,0,0,0
1445,0,0,0,0
1446,0,-6.5959,0,6.5959
1447,-143.99,-142.35,143.99,142.35
1448,-948.12,-1011,948.12,1011
1449,-2443.2,-2651.5,2443.2,2651.5
1450,-3631,-3936.8,3631,3936.8
1451,-4298.4,-4633.2,4298.4,4633.2
1452,-4925.2,-5342.8,4925.2,5342.8
1453,-5422.6,-6023,5422.6,6023
1454,-5382.8,-6116.8,5382.8,6116.8
1455,-4659.5,-5492.6,4659.5,5492.6
1456,-2757.5,-3419.2,2757.5,3419.2
1457,-356.72,-426.98,356.72,426.98
1458,0,0,0,0
1459,0,0,0,0
1460,0,0,0,0
1461,0,0,0,0
1462,0,0,0,0
1463,0,0,0,0
1464,0,0,0,0
1465,0,0,0,0
1466,0,0,0,0
1467,0,0,0,0
1468,0,0,0,0
1469,0,0,0,0
1470,-34.238,-35.466,34.238,35.466
1471,-328.89,-341.18,328.89,341.18
1472,-1174,-1275.6,1174,1275.6
1473,-2394.6,-2584,2394.6,2584
1474,-3612,-3898.8,3612,3898.8
1475,-4674.3,-5080.6,4674.3,5080.6
1476,-5505,-6058.5,5505,6058.5
1477,-5415.4,-5988.1,5415.4,5988.1
1478,-4364.6,-4832.7,4364.6,4832.7
1479,-3091.7,-3454.2,3091.7,3454.2
1480,-1555.3,-1764,1555.3,1764
1481,-372.86,-404.05,372.86,404.05
1482,-58.766,-64.198,58.766,64.198
1483,-3.34E-12,-9.10E-12,3.34245E-12,9.10106E-12
1484,1.34E-14,2.66E-14,-1.3393E-14,-2.66485E-14
1485,3.71E-15,7.50E-15,-3.71227E-15,-7.5023E-15
1486,-3.39E-28,1.61E-27,3.38894E-28,-1.61093E-27
1487,-1.42E-30,-1.43E-30,1.41638E-30,1.42687E-30
1488,-3.19E-32,-3.21E-32,3.18675E-32,3.21156E-32
1489,0,0,0,0
1490,0,0,0,0
1491,0,0,0,0
1492,0,0,0,0
1493,0,0,0,0
1494,0,0,0,0
1495,-166.21,-161.7,166.21,161.7
1496,-827.18,-848.23,827.18,848.23
1497,-1770.1,-1841.2,1770.1,1841.2
1498,-2750.5,-2876.3,2750.5,2876.3
1499,-3463,-3633.4,3463,3633.4
1500,-3896.8,-4107.6,3896.8,4107.6
1501,-3679,-3879.4,3679,3879.4
1502,-2952,-3105.9,2952,3105.9
1503,-2045.9,-2153.7,2045.9,2153.7
1504,-986.12,-1034.2,986.12,1034.2
1505,-243.29,-246.38,243.29,246.38
1506,-38.447,-37.173,38.447,37.173
1507,0,0,0,0
1508,0,0,0,0
1509,0,0,0,0
1510,0,0,0,0
1511,0,0,0,0
1512,0,0,0,0
1513,0,0,0,0
1514,0,0,0,0
1515,0,0,0,0
1516,0,0,0,0
1517,0,0,0,0
1518,0,0,0,0
1519,-237.03,-238.69,237.03,238.69
1520,-1159.2,-1231.6,1159.2,1231.6
1521,-2256.9,-2394.9,2256.9,2394.9
1522,-2810.7,-2936.3,2810.7,2936.3
1523,-3170.3,-3289.9,3170.3,3289.9
1524,-3662.2,-3830.5,3662.2,3830.5
1525,-3706.8,-3901.1,3706.8,3901.1
1526,-3100.5,-3266.1,3100.5,3266.1
1527,-2262.8,-2398,2262.8,2398
1528,-1109.8,-1169.6,1109.8,1169.6
1529,-224.23,-222.33,224.23,222.33
1530,-2.54E-27,1.73E-27,2.53996E-27,-1.72561E-27
1531,0,0,0,0
1532,0,0,0,0
1533,0,0,0,0
1534,0,0,0,0
1535,0,0,0,0
1536,0,0,0,0
1537,0,0,0,0
1538,0,0,0,0
1539,0,0,0,0
1540,0,0,0,0
1541,0,0,0,0
1542,0,0,0,0
1543,-499.24,-591.12,499.24,591.12
1544,-3088.5,-3794.1,3088.5,3794.1
1545,-6995.2,-8444.5,6995.2,8444.5
1546,-10507,-12499,10507,12499
1547,-12656,-14906,12656,14906
1548,-13583,-15945,13583,15945
1549,-12024,-14092,12024,14092
1550,-8398.7,-9824.4,8398.7,9824.4
1551,-4343.2,-4964,4343.2,4964
1552,-2170.8,-2503.7,2170.8,2503.7
1553,-444.78,-508.76,444.78,508.76
1554,1.81E-02,4.80E-02,-0.0181354,-0.0479925
1555,-1.28E-35,0,1.27534E-35,0
1556,-1.13E-66,0,1.13383E-66,0
1557,-1.38E-98,0,1.38014E-98,0
1558,0,0,0,0
1559,0,0,0,0
1560,0,0,0,0
1561,0,0,0,0
1562,0,0,0,0
1563,0,0,0,0
1564,0,0,0,0
1565,0,0,0,0
1566,-73.846,-72.855,73.846,72.855
1567,-229.64,-224.98,229.64,224.98
1568,-1004.7,-1032.5,1004.7,1032.5
1569,-2089.2,-2175.7,2089.2,2175.7
1570,-2988.1,-3117.3,2988.1,3117.3
1571,-3681.3,-3850.8,3681.3,3850.8
1572,-4219.6,-4444.5,4219.6,4444.5
1573,-4055.4,-4277.4,4055.4,4277.4
1574,-3278.8,-3450.8,3278.8,3450.8
1575,-2365.2,-2496.7,2365.2,2496.7
1576,-1195.4,-1254.4,1195.4,1254.4
1577,-250.08,-246.84,250.08,246.84
1578,-9.85E-17,-1.95E-16,9.84881E-17,1.95277E-16
1579,5.39E-93,-1.14E-90,-5.39186E-93,1.1395E-90
1580,0,0,0,0
1581,0,0,0,0
1582,0,0,0,0
1583,0,0,0,0
1584,0,0,0,0
1585,0,0,0,0
1586,0,0,0,0
1587,0,0,0,0
1588,0,0,0,0
1589,0,0,0,0
1590,-66.377,-64.302,66.377,64.302
1591,-301.47,-302.07,301.47,302.07
1592,-1611.8,-1765.4,1611.8,1765.4
1593,-3660.1,-4067.1,3660.1,4067.1
1594,-5443.6,-6042.1,5443.6,6042.1
1595,-6634.7,-7347.9,6634.7,7347.9
1596,-6811.4,-7515.8,6811.4,7515.8
